date,region,segment,deals_total,deals_won,units,avg_unit_price,discount_pct,revenue_booked,invoice_delay_days,revenue_recognized
2026-06-03,East,ENT,2,1,1,9064.34,6.1,9064.34,0,9064.34
2026-06-03,East,MID,5,2,4,3314.58,7.59,6629.16,0,6629.16
2026-06-03,East,SMB,10,3,9,1358.61,5.68,4075.82,0,4075.82
2026-06-03,West,ENT,3,1,1,8994.82,7.32,8994.82,0,8994.82
2026-06-03,West,MID,5,2,4,3417.69,5.71,6835.37,0,6835.37
2026-06-03,West,SMB,12,4,12,1344.03,6.91,5376.13,0,5376.13
2026-06-04,North,ENT,3,1,1,9021.34,5.1,9021.34,0,9021.34
2026-06-04,North,MID,6,2,4,3406.88,5.77,6813.77,0,6813.77
2026-06-04,North,SMB,14,5,15,1360.38,6.76,6801.91,0,6801.91
2026-06-04,South,ENT,2,1,1,9279.65,6.0,9279.65,0,9279.65
2026-06-04,South,MID,7,2,4,3495.67,5.18,6991.33,0,6991.33
2026-06-04,South,SMB,12,4,12,1365.12,5.98,5460.48,0,5460.48
2026-06-04,East,ENT,2,1,1,9274.16,5.07,9274.16,0,9274.16
2026-06-04,East,MID,5,2,4,3360.73,7.18,6721.46,0,6721.46
2026-06-04,East,SMB,10,3,9,1334.08,6.08,4002.25,0,4002.25
2026-06-04,West,ENT,2,1,1,9268.76,5.42,9268.76,0,9268.76
2026-06-04,West,MID,6,2,4,3351.42,6.05,6702.84,0,6702.84
2026-06-04,West,SMB,11,4,12,1336.32,6.66,5345.29,0,5345.29
2026-06-05,North,ENT,3,1,1,9082.37,6.39,9082.37,0,9082.37
2026-06-05,North,MID,7,3,6,3412.75,6.11,10238.25,0,10238.25
2026-06-05,North,SMB,13,4,12,1379.28,5.6,5517.1,0,5517.1
2026-06-05,South,ENT,3,1,1,8882.73,6.74,8882.73,0,8882.73
2026-06-05,South,MID,4,1,2,3404.46,6.96,3404.46,0,3404.46
2026-06-05,South,SMB,12,4,12,1297.6,7.28,5190.42,0,5190.42
2026-06-05,East,ENT,2,1,1,9118.14,6.11,9118.14,0,9118.14
2026-06-05,East,MID,5,2,4,3351.94,6.12,6703.88,0,6703.88
2026-06-05,East,SMB,11,4,12,1337.96,6.65,5351.84,0,5351.84
2026-06-05,West,ENT,3,1,1,9383.26,5.8,9383.26,0,9383.26
2026-06-05,West,MID,5,2,4,3375.87,6.83,6751.75,0,6751.75
2026-06-05,West,SMB,8,3,9,1402.95,4.35,4208.84,0,4208.84
2026-06-06,North,ENT,2,1,1,9195.74,5.8,9195.74,0,9195.74
2026-06-06,North,MID,3,1,2,3342.82,6.22,3342.82,0,3342.82
2026-06-06,North,SMB,6,2,6,1393.61,6.72,2787.22,0,2787.22
2026-06-06,South,ENT,2,1,1,9185.65,6.75,9185.65,0,9185.65
2026-06-06,South,MID,4,1,2,3389.7,4.59,3389.7,0,3389.7
2026-06-06,South,SMB,7,2,6,1364.32,6.31,2728.64,0,2728.64
2026-06-06,East,ENT,1,0,0,9134.04,6.91,0.0,0,0.0
2026-06-06,East,MID,4,1,2,3288.18,8.0,3288.18,0,3288.18
2026-06-06,East,SMB,6,2,6,1357.4,4.53,2714.79,0,2714.79
2026-06-06,West,ENT,1,0,0,9458.3,5.43,0.0,0,0.0
2026-06-06,West,MID,3,1,2,3472.65,5.18,3472.65,0,3472.65
2026-06-06,West,SMB,7,2,6,1330.27,5.8,2660.53,0,2660.53
2026-06-07,North,ENT,2,1,1,9270.01,4.63,9270.01,0,9270.01
2026-06-07,North,MID,3,1,2,3414.43,4.79,3414.43,0,3414.43
2026-06-07,North,SMB,5,2,6,1347.9,6.99,2695.79,0,2695.79
2026-06-07,South,ENT,1,0,0,9435.4,5.47,0.0,0,0.0
2026-06-07,South,MID,4,1,2,3366.06,6.28,3366.06,0,3366.06
2026-06-07,South,SMB,6,2,6,1333.92,6.54,2667.85,0,2667.85
2026-06-07,East,ENT,1,0,0,9254.7,6.26,0.0,0,0.0
2026-06-07,East,MID,3,1,2,3398.36,6.45,3398.36,0,3398.36
2026-06-07,East,SMB,5,2,6,1367.4,4.8,2734.81,0,2734.81
2026-06-07,West,ENT,1,0,0,9320.36,4.47,0.0,0,0.0
2026-06-07,West,MID,3,1,2,3435.09,5.03,3435.09,0,3435.09
2026-06-07,West,SMB,6,2,6,1319.13,8.15,2638.26,0,2638.26
2026-06-08,North,ENT,4,1,1,9078.62,6.78,9078.62,0,9078.62
2026-06-08,North,MID,7,2,4,3436.25,6.39,6872.5,0,6872.5
2026-06-08,North,SMB,13,5,15,1342.41,6.24,6712.04,0,6712.04
2026-06-08,South,ENT,3,1,1,9478.66,5.69,9478.66,0,9478.66
2026-06-08,South,MID,6,2,4,3328.84,6.1,6657.68,0,6657.68
2026-06-08,South,SMB,13,5,15,1365.3,5.77,6826.48,0,6826.48
2026-06-08,East,ENT,2,1,1,9126.13,6.91,9126.13,0,9126.13
2026-06-08,East,MID,5,2,4,3389.75,4.49,6779.5,0,6779.5
2026-06-08,East,SMB,11,4,12,1323.03,6.38,5292.13,0,5292.13
2026-06-08,West,ENT,3,1,1,8982.53,8.66,8982.53,0,8982.53
2026-06-08,West,MID,5,2,4,3375.43,6.43,6750.85,0,6750.85
2026-06-08,West,SMB,11,4,12,1379.16,4.97,5516.65,0,5516.65
2026-06-09,North,ENT,4,2,2,9212.22,5.24,18424.44,0,18424.44
2026-06-09,North,MID,8,3,6,3399.74,5.42,10199.23,0,10199.23
2026-06-09,North,SMB,13,5,15,1369.7,7.16,6848.5,0,6848.5
2026-06-09,South,ENT,2,1,1,9229.11,5.97,9229.11,0,9229.11
2026-06-09,South,MID,6,2,4,3422.11,4.32,6844.23,0,6844.23
2026-06-09,South,SMB,15,5,15,1320.31,6.33,6601.56,0,6601.56
2026-06-09,East,ENT,3,1,1,9362.69,4.81,9362.69,0,9362.69
2026-06-09,East,MID,5,2,4,3260.77,7.04,6521.54,0,6521.54
2026-06-09,East,SMB,9,3,9,1361.22,5.97,4083.66,0,4083.66
2026-06-09,West,ENT,2,1,1,9054.54,6.72,9054.54,0,9054.54
2026-06-09,West,MID,6,2,4,3338.54,6.28,6677.08,0,6677.08
2026-06-09,West,SMB,11,4,12,1401.3,6.8,5605.22,0,5605.22
2026-06-10,North,ENT,3,1,1,9219.93,6.1,9219.93,0,9219.93
2026-06-10,North,MID,6,2,4,3392.0,6.2,6784.0,0,6784.0
2026-06-10,North,SMB,13,5,15,1364.8,6.35,6823.99,0,6823.99
2026-06-10,South,ENT,3,1,1,9340.19,5.35,9340.19,0,9340.19
2026-06-10,South,MID,6,2,4,3357.78,7.0,6715.56,0,6715.56
2026-06-10,South,SMB,14,5,15,1361.97,6.85,6809.84,0,6809.84
2026-06-10,East,ENT,2,1,1,8999.44,6.72,8999.44,0,8999.44
2026-06-10,East,MID,5,2,4,3374.24,5.67,6748.48,0,6748.48
2026-06-10,East,SMB,9,3,9,1358.75,6.29,4076.26,0,4076.26
2026-06-10,West,ENT,2,1,1,9038.34,5.66,9038.34,0,9038.34
2026-06-10,West,MID,6,2,4,3409.13,6.48,6818.26,0,6818.26
2026-06-10,West,SMB,11,4,12,1379.97,5.68,5519.88,0,5519.88
2026-06-11,North,ENT,3,1,1,9283.28,4.29,9283.28,0,9283.28
2026-06-11,North,MID,7,2,4,3289.29,6.5,6578.58,0,6578.58
2026-06-11,North,SMB,13,4,12,1348.62,7.82,5394.47,0,5394.47
2026-06-11,South,ENT,3,1,1,9023.05,6.33,9023.05,0,9023.05
2026-06-11,South,MID,7,2,4,3300.39,6.85,6600.77,0,6600.77
2026-06-11,South,SMB,13,5,15,1312.06,7.11,6560.28,0,6560.28
2026-06-11,East,ENT,2,1,1,9158.84,5.27,9158.84,0,9158.84
2026-06-11,East,MID,5,2,4,3372.55,8.11,6745.1,0,6745.1
2026-06-11,East,SMB,11,4,12,1405.16,4.91,5620.65,0,5620.65
2026-06-11,West,ENT,3,1,1,9444.65,6.53,9444.65,0,9444.65
2026-06-11,West,MID,6,2,4,3369.76,5.59,6739.53,0,6739.53
2026-06-11,West,SMB,10,4,12,1404.18,6.01,5616.74,0,5616.74
2026-06-12,North,ENT,2,1,1,9051.25,6.72,9051.25,0,9051.25
2026-06-12,North,MID,6,2,4,3346.83,5.83,6693.65,0,6693.65
2026-06-12,North,SMB,9,3,9,1343.33,6.87,4030.0,0,4030.0
2026-06-12,South,ENT,3,1,1,9010.32,6.98,9010.32,0,9010.32
2026-06-12,South,MID,6,2,4,3382.98,7.76,6765.96,0,6765.96
2026-06-12,South,SMB,13,4,12,1327.63,6.99,5310.54,0,5310.54
2026-06-12,East,ENT,2,1,1,9189.62,4.96,9189.62,0,9189.62
2026-06-12,East,MID,5,2,4,3326.06,7.94,6652.11,0,6652.11
2026-06-12,East,SMB,10,3,9,1417.33,3.57,4251.98,0,4251.98
2026-06-12,West,ENT,2,1,1,9266.78,6.16,9266.78,0,9266.78
2026-06-12,West,MID,5,2,4,3349.93,6.93,6699.86,0,6699.86
2026-06-12,West,SMB,9,3,9,1351.21,6.69,4053.62,0,4053.62
2026-06-13,North,ENT,2,1,1,9349.14,5.33,9349.14,0,9349.14
2026-06-13,North,MID,4,1,2,3362.07,5.84,3362.07,0,3362.07
2026-06-13,North,SMB,6,2,6,1353.34,5.06,2706.67,0,2706.67
2026-06-13,South,ENT,2,1,1,9071.76,7.44,9071.76,0,9071.76
2026-06-13,South,MID,4,1,2,3419.66,5.69,3419.66,0,3419.66
2026-06-13,South,SMB,7,3,9,1345.28,6.7,4035.83,0,4035.83
2026-06-13,East,ENT,2,1,1,9247.78,7.18,9247.78,0,9247.78
2026-06-13,East,MID,2,1,2,3420.87,4.62,3420.87,0,3420.87
2026-06-13,East,SMB,5,2,6,1391.41,4.22,2782.81,0,2782.81
2026-06-13,West,ENT,1,0,0,9293.47,6.31,0.0,0,0.0
2026-06-13,West,MID,3,1,2,3404.98,5.69,3404.98,0,3404.98
2026-06-13,West,SMB,6,2,6,1375.63,5.78,2751.25,0,2751.25
2026-06-14,North,ENT,2,1,1,8904.81,6.36,8904.81,0,8904.81
2026-06-14,North,MID,3,1,2,3380.74,6.19,3380.74,0,3380.74
2026-06-14,North,SMB,7,2,6,1354.84,6.0,2709.67,0,2709.67
2026-06-14,South,ENT,2,1,1,8951.83,7.01,8951.83,0,8951.83
2026-06-14,South,MID,3,1,2,3396.85,6.13,3396.85,0,3396.85
2026-06-14,South,SMB,6,2,6,1369.54,7.46,2739.07,0,2739.07
2026-06-14,East,ENT,1,0,0,9235.74,6.53,0.0,0,0.0
2026-06-14,East,MID,3,1,2,3425.98,4.19,3425.98,0,3425.98
2026-06-14,East,SMB,4,1,3,1387.36,4.95,1387.36,0,1387.36
2026-06-14,West,ENT,1,0,0,9190.39,7.19,0.0,0,0.0
2026-06-14,West,MID,3,1,2,3400.02,7.02,3400.02,0,3400.02
2026-06-14,West,SMB,6,2,6,1360.36,6.01,2720.71,0,2720.71
2026-06-15,North,ENT,3,1,1,9131.07,6.06,9131.07,0,9131.07
2026-06-15,North,MID,6,2,4,3457.69,4.71,6915.37,0,6915.37
2026-06-15,North,SMB,13,5,15,1384.88,4.58,6924.39,0,6924.39
2026-06-15,South,ENT,3,1,1,8880.74,6.5,8880.74,0,8880.74
2026-06-15,South,MID,6,2,4,3334.58,5.96,6669.16,0,6669.16
2026-06-15,South,SMB,13,4,12,1363.63,5.37,5454.53,0,5454.53
2026-06-15,East,ENT,2,1,1,9288.55,5.76,9288.55,0,9288.55
2026-06-15,East,MID,5,2,4,3451.43,4.44,6902.85,0,6902.85
2026-06-15,East,SMB,10,4,12,1364.86,5.91,5459.43,0,5459.43
2026-06-15,West,ENT,3,1,1,9051.08,6.88,9051.08,0,9051.08
2026-06-15,West,MID,6,2,4,3275.03,6.62,6550.05,0,6550.05
2026-06-15,West,SMB,11,4,12,1362.23,5.22,5448.91,0,5448.91
2026-06-16,North,ENT,4,1,1,9185.38,6.67,9185.38,0,9185.38
2026-06-16,North,MID,7,3,6,3369.7,5.38,10109.11,0,10109.11
2026-06-16,North,SMB,11,4,12,1340.63,6.76,5362.53,0,5362.53
2026-06-16,South,ENT,3,1,1,9146.86,6.19,9146.86,0,9146.86
2026-06-16,South,MID,6,2,4,3396.71,6.29,6793.41,0,6793.41
2026-06-16,South,SMB,15,5,15,1326.91,6.68,6634.56,0,6634.56
2026-06-16,East,ENT,3,1,1,9094.69,6.97,9094.69,0,9094.69
2026-06-16,East,MID,4,1,2,3337.79,6.07,3337.79,0,3337.79
2026-06-16,East,SMB,7,2,6,1341.72,6.6,2683.45,0,2683.45
2026-06-16,West,ENT,3,1,1,9286.56,3.54,9286.56,0,9286.56
2026-06-16,West,MID,6,2,4,3467.64,4.55,6935.28,0,6935.28
2026-06-16,West,SMB,10,3,9,1357.47,6.45,4072.41,0,4072.41
2026-06-17,North,ENT,3,1,1,9357.27,5.44,9357.27,0,9357.27
2026-06-17,North,MID,6,2,4,3407.8,5.19,6815.6,0,6815.6
2026-06-17,North,SMB,14,4,12,1393.27,4.92,5573.09,0,5573.09
2026-06-17,South,ENT,3,1,1,8887.82,7.69,8887.82,0,8887.82
2026-06-17,South,MID,6,2,4,3350.17,5.16,6700.33,0,6700.33
2026-06-17,South,SMB,12,4,12,1381.47,5.12,5525.88,0,5525.88
2026-06-17,East,ENT,2,1,1,9514.98,5.18,9514.98,0,9514.98
2026-06-17,East,MID,5,2,4,3392.94,6.9,6785.87,0,6785.87
2026-06-17,East,SMB,9,3,9,1323.93,7.2,3971.8,0,3971.8
2026-06-17,West,ENT,2,1,1,9579.63,4.34,9579.63,0,9579.63
2026-06-17,West,MID,6,2,4,3442.49,5.86,6884.98,0,6884.98
2026-06-17,West,SMB,11,4,12,1339.06,7.9,5356.23,0,5356.23
2026-06-18,North,ENT,3,1,1,9122.27,5.82,9122.27,0,9122.27
2026-06-18,North,MID,6,2,4,3455.98,6.11,6911.96,0,6911.96
2026-06-18,North,SMB,12,4,12,1387.99,5.04,5551.96,0,5551.96
2026-06-18,South,ENT,3,1,1,9320.62,4.98,9320.62,0,9320.62
2026-06-18,South,MID,6,2,4,3503.31,5.42,7006.62,0,7006.62
2026-06-18,South,SMB,14,5,15,1365.65,5.48,6828.23,0,6828.23
2026-06-18,East,ENT,2,1,1,9307.19,5.89,9307.19,0,9307.19
2026-06-18,East,MID,4,1,2,3375.82,6.84,3375.82,0,3375.82
2026-06-18,East,SMB,10,3,9,1351.04,5.68,4053.12,0,4053.12
2026-06-18,West,ENT,2,1,1,9101.04,7.16,9101.04,0,9101.04
2026-06-18,West,MID,6,2,4,3289.89,5.94,6579.78,0,6579.78
2026-06-18,West,SMB,11,4,12,1399.35,5.08,5597.39,0,5597.39
2026-06-19,North,ENT,3,1,1,9229.32,6.15,9229.32,0,9229.32
2026-06-19,North,MID,5,2,4,3317.54,6.43,6635.08,0,6635.08
2026-06-19,North,SMB,11,4,12,1341.61,6.17,5366.43,0,5366.43
2026-06-19,South,ENT,3,1,1,9203.53,6.43,9203.53,0,9203.53
2026-06-19,South,MID,6,2,4,3410.79,7.08,6821.58,0,6821.58
2026-06-19,South,SMB,15,5,15,1405.96,5.23,7029.81,0,7029.81
2026-06-19,East,ENT,2,1,1,9195.75,6.95,9195.75,0,9195.75
2026-06-19,East,MID,4,1,2,3411.61,6.73,3411.61,0,3411.61
2026-06-19,East,SMB,8,3,9,1368.85,6.37,4106.54,0,4106.54
2026-06-19,West,ENT,3,1,1,9258.68,5.28,9258.68,0,9258.68
2026-06-19,West,MID,6,2,4,3370.68,6.25,6741.36,0,6741.36
2026-06-19,West,SMB,10,3,9,1400.87,4.89,4202.6,0,4202.6
2026-06-20,North,ENT,2,1,1,8996.89,8.22,8996.89,0,8996.89
2026-06-20,North,MID,5,2,4,3291.04,6.86,6582.07,0,6582.07
2026-06-20,North,SMB,7,2,6,1338.73,6.23,2677.46,0,2677.46
2026-06-20,South,ENT,2,1,1,9082.31,4.95,9082.31,0,9082.31
2026-06-20,South,MID,3,1,2,3396.98,6.12,3396.98,0,3396.98
2026-06-20,South,SMB,7,2,6,1370.2,6.45,2740.4,0,2740.4
2026-06-20,East,ENT,1,0,0,8973.45,6.42,0.0,0,0.0
2026-06-20,East,MID,3,1,2,3345.8,6.35,3345.8,0,3345.8
2026-06-20,East,SMB,5,2,6,1363.27,4.2,2726.54,0,2726.54
2026-06-20,West,ENT,1,0,0,9264.88,5.78,0.0,0,0.0
2026-06-20,West,MID,3,1,2,3393.25,5.53,3393.25,0,3393.25
2026-06-20,West,SMB,5,2,6,1397.94,5.48,2795.87,0,2795.87
2026-06-21,North,ENT,2,1,1,9374.63,4.18,9374.63,0,9374.63
2026-06-21,North,MID,4,1,2,3280.47,8.19,3280.47,0,3280.47
2026-06-21,North,SMB,7,2,6,1383.52,5.32,2767.05,0,2767.05
2026-06-21,South,ENT,2,1,1,9168.71,3.94,9168.71,0,9168.71
2026-06-21,South,MID,4,1,2,3440.5,6.14,3440.5,0,3440.5
2026-06-21,South,SMB,7,2,6,1381.12,4.84,2762.24,0,2762.24
2026-06-21,East,ENT,1,0,0,9310.83,5.95,0.0,0,0.0
2026-06-21,East,MID,2,1,2,3427.79,5.71,3427.79,0,3427.79
2026-06-21,East,SMB,6,2,6,1404.61,5.09,2809.22,0,2809.22
2026-06-21,West,ENT,1,0,0,9089.16,5.8,0.0,0,0.0
2026-06-21,West,MID,3,1,2,3332.37,6.03,3332.37,0,3332.37
2026-06-21,West,SMB,6,2,6,1412.25,4.9,2824.49,0,2824.49
2026-06-22,North,ENT,3,1,1,9275.11,5.55,9275.11,0,9275.11
2026-06-22,North,MID,6,2,4,3400.79,4.84,6801.57,0,6801.57
2026-06-22,North,SMB,13,5,15,1412.38,5.4,7061.88,0,7061.88
2026-06-22,South,ENT,3,1,1,9178.92,6.05,9178.92,0,9178.92
2026-06-22,South,MID,6,2,4,3349.46,7.19,6698.92,0,6698.92
2026-06-22,South,SMB,12,4,12,1392.36,4.12,5569.44,0,5569.44
2026-06-22,East,ENT,3,1,1,8912.23,5.84,8912.23,0,8912.23
2026-06-22,East,MID,6,2,4,3383.0,5.26,6765.99,0,6765.99
2026-06-22,East,SMB,12,4,12,1336.21,6.43,5344.84,0,5344.84
2026-06-22,West,ENT,2,1,1,9343.33,6.75,9343.33,0,9343.33
2026-06-22,West,MID,4,1,2,3479.98,4.77,3479.98,0,3479.98
2026-06-22,West,SMB,10,3,9,1336.87,7.07,4010.6,0,4010.6
2026-06-23,North,ENT,3,1,1,9149.74,5.86,9149.74,0,9149.74
2026-06-23,North,MID,6,2,4,3427.4,5.82,6854.81,0,6854.81
2026-06-23,North,SMB,10,3,9,1388.15,4.53,4164.45,0,4164.45
2026-06-23,South,ENT,3,1,1,9299.41,5.83,9299.41,0,9299.41
2026-06-23,South,MID,5,2,4,3441.11,4.04,6882.22,0,6882.22
2026-06-23,South,SMB,14,5,15,1354.71,7.44,6773.56,0,6773.56
2026-06-23,East,ENT,3,1,1,8979.58,5.53,8979.58,0,8979.58
2026-06-23,East,MID,5,2,4,3362.55,7.79,6725.1,0,6725.1
2026-06-23,East,SMB,9,3,9,1403.53,4.5,4210.6,0,4210.6
2026-06-23,West,ENT,3,1,1,9065.34,5.69,9065.34,0,9065.34
2026-06-23,West,MID,6,2,4,3485.25,4.34,6970.51,0,6970.51
2026-06-23,West,SMB,8,3,9,1367.96,5.43,4103.88,0,4103.88
2026-06-24,North,ENT,3,1,1,8876.56,6.78,8876.56,0,8876.56
2026-06-24,North,MID,7,2,4,3362.93,5.02,6725.87,0,6725.87
2026-06-24,North,SMB,12,4,12,1354.85,5.78,5419.39,0,5419.39
2026-06-24,South,ENT,3,1,1,8872.48,6.72,8872.48,0,8872.48
2026-06-24,South,MID,5,2,4,3309.61,7.61,6619.23,0,6619.23
2026-06-24,South,SMB,11,4,12,1358.17,5.42,5432.69,0,5432.69
2026-06-24,East,ENT,2,1,1,9231.71,5.5,9231.71,0,9231.71
2026-06-24,East,MID,5,2,4,3304.58,6.59,6609.17,0,6609.17
2026-06-24,East,SMB,9,3,9,1392.1,7.71,4176.29,0,4176.29
2026-06-24,West,ENT,3,1,1,8815.5,8.09,8815.5,0,8815.5
2026-06-24,West,MID,5,2,4,3361.98,7.18,6723.97,0,6723.97
2026-06-24,West,SMB,9,3,9,1327.33,4.71,3981.99,0,3981.99
2026-06-25,North,ENT,3,1,1,9175.86,6.26,9175.86,0,9175.86
2026-06-25,North,MID,7,2,4,3355.03,6.25,6710.06,0,6710.06
2026-06-25,North,SMB,13,4,12,1394.31,5.09,5577.24,0,5577.24
2026-06-25,South,ENT,3,1,1,9323.77,5.37,9323.77,0,9323.77
2026-06-25,South,MID,7,2,4,3384.38,5.75,6768.75,0,6768.75
2026-06-25,South,SMB,11,4,12,1365.69,6.4,5462.74,0,5462.74
2026-06-25,East,ENT,2,1,1,9265.5,6.31,9265.5,0,9265.5
2026-06-25,East,MID,5,2,4,3385.19,7.03,6770.39,0,6770.39
2026-06-25,East,SMB,10,3,9,1376.1,5.78,4128.31,0,4128.31
2026-06-25,West,ENT,2,1,1,8951.0,6.89,8951.0,0,8951.0
2026-06-25,West,MID,7,2,4,3243.27,7.68,6486.53,0,6486.53
2026-06-25,West,SMB,10,4,12,1388.22,3.98,5552.86,0,5552.86
2026-06-26,North,ENT,3,1,1,9259.13,5.32,9259.13,0,9259.13
2026-06-26,North,MID,5,2,4,3351.0,5.7,6702.0,0,6702.0
2026-06-26,North,SMB,9,3,9,1339.2,5.57,4017.61,0,4017.61
2026-06-26,South,ENT,3,1,1,9562.08,4.4,9562.08,0,9562.08
2026-06-26,South,MID,5,2,4,3420.81,6.09,6841.61,0,6841.61
2026-06-26,South,SMB,10,3,9,1400.62,4.52,4201.87,0,4201.87
2026-06-26,East,ENT,2,1,1,9325.44,4.65,9325.44,0,9325.44
2026-06-26,East,MID,4,1,2,3359.3,7.53,3359.3,0,3359.3
2026-06-26,East,SMB,9,3,9,1361.71,4.3,4085.12,0,4085.12
2026-06-26,West,ENT,2,1,1,9355.41,6.35,9355.41,0,9355.41
2026-06-26,West,MID,5,2,4,3364.52,5.16,6729.05,0,6729.05
2026-06-26,West,SMB,10,3,9,1373.15,5.57,4119.44,0,4119.44
2026-06-27,North,ENT,1,0,0,8984.68,6.18,0.0,0,0.0
2026-06-27,North,MID,4,1,2,3453.21,6.15,3453.21,0,3453.21
2026-06-27,North,SMB,7,2,6,1380.34,5.15,2760.68,0,2760.68
2026-06-27,South,ENT,2,1,1,9530.34,4.48,9530.34,0,9530.34
2026-06-27,South,MID,3,1,2,3436.59,5.51,3436.59,0,3436.59
2026-06-27,South,SMB,8,3,9,1353.9,7.25,4061.69,0,4061.69
2026-06-27,East,ENT,2,1,1,9321.89,6.13,9321.89,0,9321.89
2026-06-27,East,MID,3,1,2,3369.11,6.47,3369.11,0,3369.11
2026-06-27,East,SMB,5,2,6,1420.65,5.08,2841.3,0,2841.3
2026-06-27,West,ENT,1,0,0,9162.05,7.54,0.0,0,0.0
2026-06-27,West,MID,2,1,2,3301.39,6.29,3301.39,0,3301.39
2026-06-27,West,SMB,6,2,6,1331.42,6.59,2662.84,0,2662.84
2026-06-28,North,ENT,2,1,1,9284.52,5.65,9284.52,0,9284.52
2026-06-28,North,MID,3,1,2,3278.05,8.38,3278.05,0,3278.05
2026-06-28,North,SMB,7,2,6,1355.33,6.84,2710.66,0,2710.66
2026-06-28,South,ENT,1,0,0,9252.99,5.5,0.0,0,0.0
2026-06-28,South,MID,3,1,2,3354.08,7.02,3354.08,0,3354.08
2026-06-28,South,SMB,7,2,6,1354.19,5.81,2708.38,0,2708.38
2026-06-28,East,ENT,1,0,0,9038.35,7.36,0.0,0,0.0
2026-06-28,East,MID,3,1,2,3311.93,7.58,3311.93,0,3311.93
2026-06-28,East,SMB,4,1,3,1336.89,6.61,1336.89,0,1336.89
2026-06-28,West,ENT,1,0,0,9191.41,6.71,0.0,0,0.0
2026-06-28,West,MID,3,1,2,3319.65,6.89,3319.65,0,3319.65
2026-06-28,West,SMB,5,2,6,1366.33,6.84,2732.66,0,2732.66
2026-06-29,North,ENT,3,1,1,8995.09,7.63,8995.09,0,8995.09
2026-06-29,North,MID,7,2,4,3319.66,6.18,6639.32,0,6639.32
2026-06-29,North,SMB,11,4,12,1313.5,7.37,5254.0,0,5254.0
2026-06-29,South,ENT,3,1,1,9097.09,6.94,9097.09,0,9097.09
2026-06-29,South,MID,7,2,4,3333.25,8.29,6666.5,0,6666.5
2026-06-29,South,SMB,14,5,15,1344.1,6.34,6720.52,0,6720.52
2026-06-29,East,ENT,2,1,1,9393.56,6.92,9393.56,0,9393.56
2026-06-29,East,MID,5,2,4,3414.11,5.24,6828.21,0,6828.21
2026-06-29,East,SMB,9,3,9,1361.82,5.58,4085.46,0,4085.46
2026-06-29,West,ENT,3,1,1,9238.71,5.03,9238.71,0,9238.71
2026-06-29,West,MID,6,2,4,3334.29,7.05,6668.58,0,6668.58
2026-06-29,West,SMB,11,4,12,1367.05,6.0,5468.22,0,5468.22
2026-06-30,North,ENT,3,1,1,9087.26,4.83,9087.26,0,9087.26
2026-06-30,North,MID,6,2,4,3334.98,5.55,6669.96,0,6669.96
2026-06-30,North,SMB,12,4,12,1336.09,6.38,5344.34,0,5344.34
2026-06-30,South,ENT,3,1,1,9262.81,4.92,9262.81,0,9262.81
2026-06-30,South,MID,5,2,4,3321.3,5.06,6642.6,0,6642.6
2026-06-30,South,SMB,14,4,12,1337.99,5.4,5351.94,0,5351.94
2026-06-30,East,ENT,3,1,1,9233.47,6.05,9233.47,0,9233.47
2026-06-30,East,MID,4,1,2,3439.59,5.64,3439.59,0,3439.59
2026-06-30,East,SMB,11,4,12,1338.33,5.72,5353.34,0,5353.34
2026-06-30,West,ENT,3,1,1,9396.78,5.54,9396.78,0,9396.78
2026-06-30,West,MID,5,2,4,3298.08,6.78,6596.17,0,6596.17
2026-06-30,West,SMB,11,4,12,1373.0,4.85,5492.01,0,5492.01
2026-07-01,North,ENT,4,1,1,9125.1,5.94,9125.1,0,9125.1
2026-07-01,North,MID,7,2,4,3344.87,6.32,6689.74,0,6689.74
2026-07-01,North,SMB,12,4,12,1363.87,6.63,5455.48,0,5455.48
2026-07-01,South,ENT,3,1,1,9253.29,6.27,9253.29,0,9253.29
2026-07-01,South,MID,5,2,4,3278.4,8.07,6556.81,0,6556.81
2026-07-01,South,SMB,11,4,12,1412.11,5.24,5648.42,0,5648.42
2026-07-01,East,ENT,2,1,1,9373.83,5.14,9373.83,0,9373.83
2026-07-01,East,MID,6,2,4,3377.39,7.03,6754.78,0,6754.78
2026-07-01,East,SMB,11,4,12,1352.9,6.22,5411.59,0,5411.59
2026-07-01,West,ENT,2,1,1,9209.7,6.47,9209.7,0,9209.7
2026-07-01,West,MID,5,2,4,3420.91,6.44,6841.82,0,6841.82
2026-07-01,West,SMB,8,3,9,1401.04,5.03,4203.13,0,4203.13
2026-07-02,North,ENT,4,1,1,9444.1,5.52,9444.1,0,9444.1
2026-07-02,North,MID,6,2,4,3385.72,6.13,6771.45,0,6771.45
2026-07-02,North,SMB,13,5,15,1379.24,5.32,6896.22,0,6896.22
2026-07-02,South,ENT,3,1,1,9135.68,4.57,9135.68,0,9135.68
2026-07-02,South,MID,6,2,4,3380.43,6.82,6760.86,0,6760.86
2026-07-02,South,SMB,14,5,15,1330.28,7.72,6651.41,0,6651.41
2026-07-02,East,ENT,2,1,1,8892.85,7.45,8892.85,0,8892.85
2026-07-02,East,MID,5,2,4,3420.98,5.85,6841.95,0,6841.95
2026-07-02,East,SMB,9,3,9,1352.35,7.11,4057.06,0,4057.06
2026-07-02,West,ENT,2,1,1,8683.75,7.91,8683.75,0,8683.75
